Component,Origin,License,Copyright
go.sum,github.com/vmihailenco/msgpack,BSD-2-Clause,2013 The github.com/vmihailenco/msgpack Authors
go.sum,github.com/zclconf/go-cty,MIT,2017-2018 Martin Atkins
go.sum,github.com/zclconf/go-cty-yaml,Apache-2.0,2011-2016 Canonical Ltd and 2019 Martin Atkins
go.sum,github.com/zorkian/go-datadog-api,BSD-3-Clause,2013 by authors and contributors
go.sum,go.opencensus.io,Apache-2.0,"2018, OpenCensus Authors"
go.sum,golang.org/x/crypto,BSD-3-Clause,2009 The Go Authors
go.sum,golang.org/x/exp,BSD-3-Clause,2009 The Go Authors
go.sum,golang.org/x/image,BSD-3-Clause,2009 The Go Authors
go.sum,golang.org/x/lint,BSD-3-Clause,2013 The Go Authors
go.sum,golang.org/x/mobile,BSD-3-Clause,2009 The Go Authors
go.sum,golang.org/x/net,BSD-3-Clause,2009 The Go Authors
go.sum,golang.org/x/oauth2,BSD-3-Clause,2009 The Go Authors
go.sum,golang.org/x/sync,BSD-3-Clause,2009 The Go Authors
go.sum,golang.org/x/sys,BSD-3-Clause,2019 The Go Authors
go.sum,golang.org/x/text,BSD-3-Clause,2009 The Go Authors
go.sum,golang.org/x/time,BSD-3-Clause,2019 The Go Authors
go.sum,golang.org/x/tools,BSD-3-Clause,2019 The Go Authors
go.sum,golang.org/x/xerrors,BSD-3-Clause,2019 The Go Authors
go.sum,google.golang.org/api,BSD-3-Clause,2011 Google Inc
go.sum,google.golang.org/appengine,Apache-2.0,Google Inc.
go.sum,google.golang.org/genproto,Apache-2.0,2018 Google Inc.
go.sum,google.golang.org/grpc,Apache-2.0,2016 gRPC authors.
go.sum,gopkg.in/DataDog/dd-trace-go.v1,Apache-2.0,"2016-Present Datadog, Inc."
go.sum,gopkg.in/check.v1,BSD-2-Clause,2010-2013 Gustavo Niemeyer <gustavo@niemeyer.net>
go.sum,gopkg.in/cheggaaa/pb.v1,BSD-3-Clause,2012-2015 Sergey Cherepanov
go.sum,gopkg.in/h2non/gock.v1,MIT,2016-2019 Tomas Aparicio
go.sum,gopkg.in/yaml.v2,Apache-2.0,2011-2016 Canonical Ltd.
go.sum,gotest.tools,Apache-2.0,2018 gotest.tools authors
go.sum,honnef.co/go/tools,MIT,2016 Dominik Honnef
go.sum,rsc.io/binaryregexp,BSD-3-Clause,2009 The Go Authors
go.sum,cloud.google.com/go/pubsub,Apache-2.0,Copyright 2018 Google LLC
go.sum,cloud.google.com/go/storage,Apache-2.0,Copyright 2014 Google LLC
go.sum,dmitri.shuralyov.com/gpu/mtl,BSD-3-Clause,2018 The Go Authors.
go.sum,github.com/alcortesm/tgz,MIT,2016 Alberto Cortés
go.sum,github.com/anmitsu/go-shlex,MIT,anmitsu <anmitsu.s@gmail.com>
go.sum,github.com/armon/go-socks5,MIT,2014 Armon Dadgar
go.sum,github.com/chzyer/logex,MIT,2015Chzyer
go.sum,github.com/chzyer/readline,MIT,2015 Chzyer
go.sum,github.com/chzyer/test,MIT,2016 Chzyer
go.sum,github.com/cncf/udpa/go,Apache-2.0,The Authors
go.sum,github.com/emirpasic/gods,BSD 2-Clause,"2015, Emir Pasic"
go.sum,github.com/flynn/go-shlex,Apache-2.0,2012 Google Inc.
go.sum,github.com/gliderlabs/ssh,BSD-3-Clause,2016 Glider Labs
go.sum,github.com/go-git/gcfg,BSD-3-Clause,2012 Péter Surányi. Portions Copyright (c) 2009 The Go
go.sum,github.com/go-git/go-billy/v5,Apache-2.0,The Authors
go.sum,github.com/go-git/go-git-fixtures/v4,Apache-2.0,The Authors
go.sum,github.com/go-git/go-git/v5,Apache-2.0,The Authors
go.sum,github.com/go-gl/glfw,BSD-3-Clause,2012 The glfw3-go Authors
go.sum,github.com/go-gl/glfw/v3.3/glfw,BSD-3-Clause,2012 The glfw3-go Authors
go.sum,github.com/golang/groupcache,Apache-2.0,2013 Google Inc.
go.sum,github.com/google/martian/v3,Apache-2.0,2015 Google Inc.
go.sum,github.com/google/renameio,Apache-2.0,2018 Google Inc.
go.sum,github.com/hashicorp/go-checkpoint,MPL-2.0,
go.sum,github.com/hashicorp/terraform-exec,MPL-2.0,
go.sum,github.com/hashicorp/terraform-plugin-test/v2,MPL-2.0,
go.sum,github.com/ianlancetaylor/demangle,BSD-3-Clause,2015 The Go Authors.
go.sum,github.com/imdario/mergo,BSD-3-Clause,2013 Dario Castañé. 2012 The Go Authors.
go.sum,github.com/jbenet/go-context,MIT,2014 Juan Batiz-Benet
go.sum,github.com/jessevdk/go-flags,BSD-3-Clause,2012 Jesse van den Kieboom.
go.sum,github.com/jhump/protoreflect,Apache-2.0,The Authors
go.sum,github.com/kevinburke/ssh_config,MIT,2017 Kevin Burke.
go.sum,github.com/rogpeppe/go-internal,BSD-3-Clause,2018 The Go Authors.
go.sum,github.com/therve/terraform-plugin-sdk,MPL-2.0,
go.sum,github.com/xanzy/ssh-agent,Apache-2.0,"2015, Sander van Harmelen"
go.sum,github.com/yuin/goldmark,MIT,2019 Yusuke Inuzuka
go.sum,golang.org/x/mod,BSD-3-Clause,2009 The Go Authors.
go.sum,google.golang.org/protobuf,BSD-3-Clause,2018 The Go Authors.
go.sum,gopkg.in/errgo.v2,BSD-3-Clause,"Copyright © 2013, Roger Peppe"
go.sum,gopkg.in/warnings.v0,BSD 2-Clause,2016 Péter Surányi.
go.sum,rsc.io/quote/v3,BSD-3-Clause,2009 The Go Authors.
go.sum,rsc.io/sampler,BSD-3-Clause,2009 The Go Authors.
go.sum,github.com/Masterminds/goutils,Apache-2.0,Copyright 2014 Alexander Okoli
go.sum,github.com/Masterminds/semver,MIT,"2014-2019, Matt Butcher and Matt Farina"
go.sum,github.com/Masterminds/sprig,MIT,2013-2020 Masterminds
go.sum,github.com/andybalholm/crlf,BSD-2-Clause,2015 Andy Balholm.
go.sum,github.com/apparentlymart/go-textseg/v12,MIT,2017 Martin Atkins
go.sum,github.com/hashicorp/terraform-plugin-docs,MPL-2.0,
go.sum,github.com/huandu/xstrings,MIT,2015 Huan Du.
go.sum,github.com/russross/blackfriday,BSD-2-Clause,2011 Russ Ross
go.sum,github.com/vmihailenco/msgpack/v4,BSD-2-Clause,2013 The github.com/vmihailenco/msgpack Authors.
go.sum,github.com/vmihailenco/tagparser,BSD-2-Clause,2019 The github.com/vmihailenco/tagparser Authors.
go.sum,github.com/zclconf/go-cty-debug,MIT,2019 Martin Atkins
go.sum,gopkg.in/yaml.v3,MIT/Apache-2.0,2006-2010 Kirill Simonov 2011-2019 Canonical Ltd
go.sum,github.com/Microsoft/go-winio,MIT,2015 Microsoft
go.sum,github.com/konsorten/go-windows-terminal-sequences,MIT,2017 marvin + konsorten GmbH
go.sum,github.com/sirupsen/logrus,MIT,2014 Simon Eskildsen
go.sum,golang.org/x/term,BSD-3-Clause,2009 The Go Authors
go.sum,github.com/hashicorp/go-cty,MIT,Copyright (c) 2017-2018 Martin Atkins
go.sum,github.com/hashicorp/terraform-plugin-go,MPL-2.0,
go.sum,github.com/hashicorp/terraform-plugin-sdk/v2,MPL-2.0,
go.sum,github.com/nsf/jsondiff,MIT,Copyright (C) 2019 nsf <no.smile.face@gmail.com>
go.sum,github.com/apparentlymart/go-textseg/v13,MIT,Copyright (c) 2017-2018 Martin Atkins
go.sum,github.com/klauspost/compress,BSD-3-Clause,Copyright (c) 2019 Klaus Post
go.sum,github.com/ProtonMail/go-crypto,BSD-3-Clause,Copyright (c) 2009 The Go Authors
go.sum,github.com/acomagu/bufpipe,MIT,Copyright (c) 2019 acomagu
go.sum,github.com/matryer/is,MIT,Copyright (c) 2017-2018 Mat Ryer
go.sum,github.com/sebdah/goldie,MIT,Copyright 2016 Sebastian Dahlgren <sebastian.dahlgren@gmail.com>
go.sum,github.com/DataDog/dd-sdk-go-testing,Apache-2.0 OR BSD-3-Clause,"2016-Present Datadog, Inc."
go.sum,github.com/DataDog/gostackparse,Apache-2.0 OR BSD-3-Clause,2021-Present Datadog
go.sum,github.com/DataDog/sketches-go,Apache-2.0,2021 DataDog Inc
go.sum,github.com/google/gofuzz,Apache-2.0,
go.sum,github.com/hashicorp/hc-install,MPL-2.0,
go.sum,github.com/hashicorp/terraform-plugin-log,MPL-2.0,
go.sum,github.com/hashicorp/terraform-registry-address,MPL-2.0,
go.sum,github.com/Masterminds/semver/v3,MIT,Copyright (C) 2014-2019, Matt Butcher and Matt Farina
go.sum,github.com/Masterminds/sprig/v3,MIT,Copyright (C) 2013-2020 Masterminds
go.sum,github.com/antihax/optional,MIT,Copyright (c) 2016 Adam Hintz
go.sum,github.com/cespare/xxhash/v2,MIT,Copyright (c) 2016 Caleb Spare
go.sum,github.com/cncf/xds/go,Apache-2.0,
go.sum,github.com/ghodss/yaml,MIT,Copyright (c) 2014 Sam Ghods
go.sum,github.com/grpc-ecosystem/grpc-gateway,BSD-3-Clause,Copyright (c) 2015, Gengo, Inc.
go.sum,github.com/rogpeppe/fastuuid,BSD-3-Clause,Copyright © 2014, Roger Peppe
go.sum,github.com/shopspring/decimal,MIT,Copyright (c) 2015 Spring, Inc.
go.sum,github.com/skarimo/terraform-plugin-docs,MPL-2.0,
go.sum,github.com/spf13/cast,MIT,Copyright (c) 2014 Steve Francia
go.sum,go.opentelemetry.io/proto/otlp,Apache-2.0,
go.sum,google.golang.org/grpc/cmd/protoc-gen-go-grpc,Apache-2.0,
go.sum,github.com/DataDog/zstd,BSD-3-Clause,"2016 Datadog, Inc"
go.sum,github.com/frankban/quicktest,MIT,Copyright (c) 017 Canonical Ltd.
go.sum,github.com/hashicorp/terraform-plugin-framework,MPL-2.0,2021 HashiCorp, Inc.
go.sum,github.com/hashicorp/terraform-plugin-mux,MPL-2.0,2020 HashiCorp, Inc.
go.sum,github.com/hashicorp/terraform-plugin-framework-validators,MPL-2.0,2020 HashiCorp, Inc.
go.sum,github.com/bwesterb/go-ristretto,MIT,Copyright (c) 2021 Bas Westerbaan
go.sum,github.com/cloudflare/circl,,Copyright (c) 2019 Cloudflare
go.sum,github.com/hashicorp/terraform-plugin-testing,MPL-2.0,Copyright (c) 2014 HashiCorp, Inc.
go.sum,github.com/pjbgf/sha1cd,Apache-2.0,
go.sum,github.com/skeema/knownhosts,Apache-2.0,
go.sum,github.com/vmihailenco/msgpack/v5,BSD 2-Clause,Copyright (c) 2013 The github.com/vmihailenco/msgpack Authors
go.sum,github.com/vmihailenco/tagparser/v2,BSD 2-Clause,Copyright (c) 2019 The github.com/vmihailenco/tagparser Authors
go.sum,github.com/goccy/go-json,MIT,2020 Masaaki Goshima
go.sum,github.com/hashicorp/terraform-plugin-framework-jsontypes,MPL-2.0,Copyright (c) 2023 HashiCorp, Inc.
go.sum,github.com/hashicorp/terraform-plugin-framework-timetypes,MPL-2.0,Copyright (c) 2023 HashiCorp, Inc.
go.sum,github.com/bufbuild/protocompile,Apache-2.0,Copyright 2020-2025 Buf Technologies, Inc.
go.sum,google.golang.org/genproto/googleapis/rpc,Apache-2.0,Apache-2.0,2018 Google Inc.
go.sum,dario.cat/mergo,BSD-3-Clause,Dario Castañé
go.sum,github.com/apparentlymart/go-textseg/v15,?,Martin Atkins
go.sum,github.com/cyphar/filepath-securejoin,BSD-3-Clause
go.sum,github.com/go-logr/logr,Apache-2.0
go.sum,github.com/go-logr/stdr,Apache-2.0
go.sum,github.com/hashicorp/go-retryablehttp,MPL-2.0,HashiCorp, Inc
go.sum,go.opentelemetry.io/otel,Apache-2.0,The OpenTelemetry Authors
go.sum,go.opentelemetry.io/otel/metric,Apache-2.0,The OpenTelemetry Authors
go.sum,go.opentelemetry.io/otel/sdk,Apache-2.0,The OpenTelemetry Authors
go.sum,go.opentelemetry.io/otel/sdk/metric,Apache-2.0,The OpenTelemetry Authors
go.sum,go.opentelemetry.io/otel/trace,Apache-2.0,The OpenTelemetry Authors
go.sum,go.opentelemetry.io/auto/sdk,Apache-2.0,The OpenTelemetry Authors

